Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
6/27/2016,AQS,290210005,5,12.9,ug/m3 LC,53,St. Joseph Pump Station,1,100,88101,PM2.5 - Local Conditions,41140,"St. Joseph, MO-KS",29,Missouri,21,Buchanan,39.74169449,-94.85858409
6/28/2016,AQS,290210005,5,6.2,ug/m3 LC,26,St. Joseph Pump Station,1,100,88101,PM2.5 - Local Conditions,41140,"St. Joseph, MO-KS",29,Missouri,21,Buchanan,39.74169449,-94.85858409
6/29/2016,AQS,290210005,5,7.3,ug/m3 LC,30,St. Joseph Pump Station,1,100,88101,PM2.5 - Local Conditions,41140,"St. Joseph, MO-KS",29,Missouri,21,Buchanan,39.74169449,-94.85858409
6/30/2016,AQS,290210005,5,10.2,ug/m3 LC,43,St. Joseph Pump Station,1,100,88101,PM2.5 - Local Conditions,41140,"St. Joseph, MO-KS",29,Missouri,21,Buchanan,39.74169449,-94.85858409
7/1/2016,AQS,290210005,5,4.8,ug/m3 LC,20,St. Joseph Pump Station,1,100,88101,PM2.5 - Local Conditions,41140,"St. Joseph, MO-KS",29,Missouri,21,Buchanan,39.74169449,-94.85858409
7/2/2016,AQS,290210005,5,3.1,ug/m3 LC,13,St. Joseph Pump Station,1,100,88101,PM2.5 - Local Conditions,41140,"St. Joseph, MO-KS",29,Missouri,21,Buchanan,39.74169449,-94.85858409
7/3/2016,AQS,290210005,5,3.9,ug/m3 LC,16,St. Joseph Pump Station,1,100,88101,PM2.5 - Local Conditions,41140,"St. Joseph, MO-KS",29,Missouri,21,Buchanan,39.74169449,-94.85858409
7/4/2016,AQS,290210005,5,14.7,ug/m3 LC,56,St. Joseph Pump Station,1,100,88101,PM2.5 - Local Conditions,41140,"St. Joseph, MO-KS",29,Missouri,21,Buchanan,39.74169449,-94.85858409
7/5/2016,AQS,290210005,5,17.2,ug/m3 LC,62,St. Joseph Pump Station,1,100,88101,PM2.5 - Local Conditions,41140,"St. Joseph, MO-KS",29,Missouri,21,Buchanan,39.74169449,-94.85858409
7/6/2016,AQS,290210005,5,6.2,ug/m3 LC,26,St. Joseph Pump Station,1,100,88101,PM2.5 - Local Conditions,41140,"St. Joseph, MO-KS",29,Missouri,21,Buchanan,39.74169449,-94.85858409
7/7/2016,AQS,290210005,5,5.8,ug/m3 LC,24,St. Joseph Pump Station,1,100,88101,PM2.5 - Local Conditions,41140,"St. Joseph, MO-KS",29,Missouri,21,Buchanan,39.74169449,-94.85858409
7/8/2016,AQS,290210005,5,5.3,ug/m3 LC,22,St. Joseph Pump Station,1,100,88101,PM2.5 - Local Conditions,41140,"St. Joseph, MO-KS",29,Missouri,21,Buchanan,39.74169449,-94.85858409
7/9/2016,AQS,290210005,5,6.1,ug/m3 LC,25,St. Joseph Pump Station,1,100,88101,PM2.5 - Local Conditions,41140,"St. Joseph, MO-KS",29,Missouri,21,Buchanan,39.74169449,-94.85858409
